gt_text,pred_text
そんな皆さんが集まる,そんな皆さんが集まる。
ものを販売するだけではなくて,ものを販売するだけではなくて。
自分の見た目が急に変わると,自分の見た目が急に変わると。
考えたり悩んだり時々泣いてみたりしています,考えたり悩んだり時々泣いてみたりしています。
あ笑ってもいいですよ,あっ笑ってもいいですよ。
その時期はウィッグを使って過ごしていました,その時期はウイッグを使って過ごしていました。
生き辛かったことは覚えているんですけれど,生きづらかったことは覚えているんですけれど。
とっても生きにくい時期だと私は思っています,とっても生きにくい時期だと私は思っています。
自分自身が心に決めないと,自分自身が心に決めないと。
そのものは最大の効果を発揮します,そのものは最大の効果を発揮します。
まゆ毛もまつ毛も,眉毛もまつげも
自分の姿で人に心配をされずに,自分の姿で人に心配をされずに。
これ以上お金は使いたくないって言われました,これ以上お金は使いたくないって言われました。
私はこの時,私はこの時。
何がいけなかったのかを考えてみました,何がいけなかったのかを考えてみました。
そういう仕組みになってなかったんです,そういう仕組みになってなかったんです。
